name_id,folder_path,mutant_num,mutated_line,mutant_vers,mutant_code_from_mutated_line,did_it_crash,last_data_modification_date,last_data_modification_time,last_status_change_date,last_status_change_time,last_access_date,last_access_time,last_inode_date,last_inode_time,duration
Num126Line14Vers7,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num126Line14Vers7,126,14,7,"    b1Mat = zeros(0,(iMaxArrayLengthAlloc - uint32(3))*ivar,'single'); % constant replaced: 1 -> 0
",False,2024-02-06,2024-02-07 15:18:23,2024-02-06,2024-02-07 15:18:17,2024-02-06,2024-02-07 15:18:17,2024-02-06,2024-02-07 15:17:11,0 days 00:01:12
Num1266Line140Vers24,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1266Line140Vers24,1266,140,24,"    xintTemp = single((rA1Temp + rA2Temp)/(rB2Temp - rB1Temp)); % operator replaced: '-' -> '+'
",False,2024-02-06,2024-02-07 19:38:21,2024-02-06,2024-02-07 19:38:15,2024-02-06,2024-02-07 19:38:15,2024-02-06,2024-02-07 19:37:37,0 days 00:00:44
Num1267Line140Vers25,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1267Line140Vers25,1267,140,25,"    xintTemp = single((rA1Temp * rA2Temp)/(rB2Temp - rB1Temp)); % operator replaced: '-' -> '*'
",False,2024-02-06,2024-02-07 20:18:40,2024-02-06,2024-02-07 20:18:33,2024-02-06,2024-02-07 20:18:33,2024-02-06,2024-02-07 20:17:31,0 days 00:01:09
Num1268Line140Vers26,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1268Line140Vers26,1268,140,26,"    xintTemp = single((rA1Temp / rA2Temp)/(rB2Temp - rB1Temp)); % operator replaced: '-' -> '/'
",False,2024-02-06,2024-02-07 21:11:40,2024-02-06,2024-02-07 21:11:32,2024-02-06,2024-02-07 21:11:32,2024-02-06,2024-02-07 21:10:28,0 days 00:01:12
Num1269Line140Vers27,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1269Line140Vers27,1269,140,27,"    xintTemp = single((rA1Temp \ rA2Temp)/(rB2Temp - rB1Temp)); % operator replaced: '-' -> '\'
",False,2024-02-06,2024-02-07 19:09:54,2024-02-06,2024-02-07 19:09:48,2024-02-06,2024-02-07 19:09:48,2024-02-06,2024-02-07 19:09:14,0 days 00:00:40
Num127Line14Vers8,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num127Line14Vers8,127,14,8,"    b1Mat = zeros(-1,(iMaxArrayLengthAlloc - uint32(3))*ivar,'single'); % constant replaced: 1 -> -1
",False,2024-02-06,2024-02-07 23:23:29,2024-02-06,2024-02-07 23:23:26,2024-02-06,2024-02-07 23:23:26,2024-02-06,2024-02-07 23:23:02,0 days 00:00:27
Num1270Line140Vers28,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1270Line140Vers28,1270,140,28,"    xintTemp = single((rA1Temp ^ rA2Temp)/(rB2Temp - rB1Temp)); % operator replaced: '-' -> '^'
",False,2024-02-06,2024-02-07 22:20:33,2024-02-06,2024-02-07 22:20:27,2024-02-06,2024-02-07 22:20:27,2024-02-06,2024-02-07 22:19:50,0 days 00:00:43
Num1271Line140Vers29,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1271Line140Vers29,1271,140,29,"    xintTemp = single((rA1Temp - rA2Temp)/(rB2Temp + rB1Temp)); % operator replaced: '-' -> '+'
",False,2024-02-06,2024-02-07 23:57:50,2024-02-06,2024-02-07 23:57:45,2024-02-06,2024-02-07 23:57:45,2024-02-06,2024-02-07 23:57:22,0 days 00:00:28
Num1272Line140Vers30,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1272Line140Vers30,1272,140,30,"    xintTemp = single((rA1Temp - rA2Temp)/(rB2Temp * rB1Temp)); % operator replaced: '-' -> '*'
",False,2024-02-06,2024-02-07 22:11:25,2024-02-06,2024-02-07 22:11:20,2024-02-06,2024-02-07 22:11:20,2024-02-06,2024-02-07 22:10:44,0 days 00:00:41
Num1273Line140Vers31,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1273Line140Vers31,1273,140,31,"    xintTemp = single((rA1Temp - rA2Temp)/(rB2Temp / rB1Temp)); % operator replaced: '-' -> '/'
",False,2024-02-07,2024-02-07 00:09:46,2024-02-07,2024-02-07 00:09:42,2024-02-07,2024-02-07 00:09:42,2024-02-07,2024-02-07 00:09:21,0 days 00:00:25
Num1274Line140Vers32,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1274Line140Vers32,1274,140,32,"    xintTemp = single((rA1Temp - rA2Temp)/(rB2Temp \ rB1Temp)); % operator replaced: '-' -> '\'
",False,2024-02-06,2024-02-07 17:53:46,2024-02-06,2024-02-07 17:53:41,2024-02-06,2024-02-07 17:53:41,2024-02-06,2024-02-07 17:53:01,0 days 00:00:45
Num1275Line140Vers33,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1275Line140Vers33,1275,140,33,"    xintTemp = single((rA1Temp - rA2Temp)/(rB2Temp ^ rB1Temp)); % operator replaced: '-' -> '^'
",False,2024-02-06,2024-02-07 14:56:14,2024-02-06,2024-02-07 14:56:10,2024-02-06,2024-02-07 14:56:10,2024-02-06,2024-02-07 14:55:46,0 days 00:00:28
Num1277Line140Vers35,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1277Line140Vers35,1277,140,35,"    xintTemp = single((rA1Temp - rA2Temp)-(rB2Temp - rB1Temp)); % operator replaced: '/' -> '-'
",False,2024-02-06,2024-02-07 21:42:29,2024-02-06,2024-02-07 21:42:24,2024-02-06,2024-02-07 21:42:24,2024-02-06,2024-02-07 21:41:40,0 days 00:00:49
Num1279Line140Vers37,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1279Line140Vers37,1279,140,37,"    xintTemp = single((rA1Temp - rA2Temp)\(rB2Temp - rB1Temp)); % operator replaced: '/' -> '\'
",False,2024-02-06,2024-02-07 19:11:09,2024-02-06,2024-02-07 19:11:04,2024-02-06,2024-02-07 19:11:04,2024-02-06,2024-02-07 19:10:30,0 days 00:00:39
Num128Line14Vers9,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num128Line14Vers9,128,14,9,"    b1Mat = zeros(2,(iMaxArrayLengthAlloc - uint32(3))*ivar,'single'); % constant replaced: 1 -> 2
",False,2024-02-06,2024-02-07 20:51:48,2024-02-06,2024-02-07 20:51:42,2024-02-06,2024-02-07 20:51:42,2024-02-06,2024-02-07 20:50:54,0 days 00:00:54
Num1281Line140Vers39,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1281Line140Vers39,1281,140,39,"    xintTemp = single((rA1Temp .* rA2Temp)/(rB2Temp - rB1Temp)); % operator replaced: '-' -> '.*'
",False,2024-02-06,2024-02-07 19:26:20,2024-02-06,2024-02-07 19:26:15,2024-02-06,2024-02-07 19:26:15,2024-02-06,2024-02-07 19:25:45,0 days 00:00:35
Num1282Line140Vers40,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1282Line140Vers40,1282,140,40,"    xintTemp = single((rA1Temp ./ rA2Temp)/(rB2Temp - rB1Temp)); % operator replaced: '-' -> './'
",False,2024-02-06,2024-02-07 14:19:18,2024-02-06,2024-02-07 14:19:13,2024-02-06,2024-02-07 14:19:13,2024-02-06,2024-02-07 14:18:54,0 days 00:00:24
Num1283Line140Vers41,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1283Line140Vers41,1283,140,41,"    xintTemp = single((rA1Temp .\ rA2Temp)/(rB2Temp - rB1Temp)); % operator replaced: '-' -> '.\'
",False,2024-02-06,2024-02-07 12:47:00,2024-02-06,2024-02-07 12:46:56,2024-02-06,2024-02-07 12:46:56,2024-02-06,2024-02-07 12:46:32,0 days 00:00:28
Num1284Line140Vers42,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1284Line140Vers42,1284,140,42,"    xintTemp = single((rA1Temp .^ rA2Temp)/(rB2Temp - rB1Temp)); % operator replaced: '-' -> '.^'
",False,2024-02-06,2024-02-07 19:05:27,2024-02-06,2024-02-07 19:05:23,2024-02-06,2024-02-07 19:05:23,2024-02-06,2024-02-07 19:04:53,0 days 00:00:34
Num1285Line140Vers43,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1285Line140Vers43,1285,140,43,"    xintTemp = single((rA1Temp - rA2Temp)/(rB2Temp .* rB1Temp)); % operator replaced: '-' -> '.*'
",False,2024-02-06,2024-02-07 20:59:16,2024-02-06,2024-02-07 20:59:09,2024-02-06,2024-02-07 20:59:09,2024-02-06,2024-02-07 20:58:24,0 days 00:00:52
Num1286Line140Vers44,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1286Line140Vers44,1286,140,44,"    xintTemp = single((rA1Temp - rA2Temp)/(rB2Temp ./ rB1Temp)); % operator replaced: '-' -> './'
",False,2024-02-06,2024-02-07 18:16:26,2024-02-06,2024-02-07 18:16:20,2024-02-06,2024-02-07 18:16:20,2024-02-06,2024-02-07 18:15:41,0 days 00:00:45
Num1287Line140Vers45,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1287Line140Vers45,1287,140,45,"    xintTemp = single((rA1Temp - rA2Temp)/(rB2Temp .\ rB1Temp)); % operator replaced: '-' -> '.\'
",False,2024-02-06,2024-02-07 14:42:17,2024-02-06,2024-02-07 14:42:13,2024-02-06,2024-02-07 14:42:13,2024-02-06,2024-02-07 14:41:53,0 days 00:00:24
Num1288Line140Vers46,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1288Line140Vers46,1288,140,46,"    xintTemp = single((rA1Temp - rA2Temp)/(rB2Temp .^ rB1Temp)); % operator replaced: '-' -> '.^'
",False,2024-02-06,2024-02-07 15:39:39,2024-02-06,2024-02-07 15:39:31,2024-02-06,2024-02-07 15:39:31,2024-02-06,2024-02-07 15:38:36,0 days 00:01:03
Num1289Line141Vers1,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1289Line141Vers1,1289,141,1,"% statement deleted:       iInfoFlagTemp = bitset(iInfoFlagTemp,19,0);
",False,2024-02-06,2024-02-07 23:08:49,2024-02-06,2024-02-07 23:08:46,2024-02-06,2024-02-07 23:08:46,2024-02-06,2024-02-07 23:08:22,0 days 00:00:27
Num1292Line141Vers4,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1292Line141Vers4,1292,141,4,"      iInfoFlagTemp = bitset(iInfoFlagTemp,18,0); % constant replaced: 19 -> 18
",False,2024-02-06,2024-02-07 21:57:36,2024-02-06,2024-02-07 21:57:30,2024-02-06,2024-02-07 21:57:30,2024-02-06,2024-02-07 21:56:54,0 days 00:00:42
Num1293Line141Vers5,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1293Line141Vers5,1293,141,5,"      iInfoFlagTemp = bitset(iInfoFlagTemp,20,0); % constant replaced: 19 -> 20
",False,2024-02-06,2024-02-07 13:20:00,2024-02-06,2024-02-07 13:19:53,2024-02-06,2024-02-07 13:19:53,2024-02-06,2024-02-07 13:19:27,0 days 00:00:33
Num1296Line141Vers8,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1296Line141Vers8,1296,141,8,"      iInfoFlagTemp = bitset(iInfoFlagTemp,19,1); % constant replaced: 0 -> 1
",False,2024-02-06,2024-02-07 20:40:32,2024-02-06,2024-02-07 20:40:25,2024-02-06,2024-02-07 20:40:25,2024-02-06,2024-02-07 20:39:28,0 days 00:01:04
Num1297Line141Vers9,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1297Line141Vers9,1297,141,9,"      iInfoFlagTemp = bitset(iInfoFlagTemp,19,-1); % constant replaced: 0 -> -1
",False,2024-02-06,2024-02-07 12:50:15,2024-02-06,2024-02-07 12:50:10,2024-02-06,2024-02-07 12:50:10,2024-02-06,2024-02-07 12:49:43,0 days 00:00:32
Num1298Line142Vers1,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1298Line142Vers1,1298,142,1,"% statement deleted: else
",False,2024-02-06,2024-02-07 21:58:15,2024-02-06,2024-02-07 21:58:09,2024-02-06,2024-02-07 21:58:09,2024-02-06,2024-02-07 21:57:34,0 days 00:00:41
Num1299Line143Vers1,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1299Line143Vers1,1299,143,1,"% statement deleted:     xintTemp = single(0);
",False,2024-02-06,2024-02-07 14:23:54,2024-02-06,2024-02-07 14:23:50,2024-02-06,2024-02-07 14:23:50,2024-02-06,2024-02-07 14:23:33,0 days 00:00:21
Num13Line7Vers13,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num13Line7Vers13,13,7,13,"iMaxArrayLengthAlloc = uint32(20.9); % constant replaced: 19 -> 20.9
",False,2024-02-06,2024-02-07 16:20:31,2024-02-06,2024-02-07 16:20:23,2024-02-06,2024-02-07 16:20:23,2024-02-06,2024-02-07 16:19:06,0 days 00:01:25
Num1300Line143Vers2,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1300Line143Vers2,1300,143,2,"    xintTemp = single(1); % constant replaced: 0 -> 1
",False,2024-02-07,2024-02-07 00:00:49,2024-02-07,2024-02-07 00:00:45,2024-02-07,2024-02-07 00:00:45,2024-02-07,2024-02-07 00:00:20,0 days 00:00:29
Num1301Line143Vers3,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1301Line143Vers3,1301,143,3,"    xintTemp = single(-1); % constant replaced: 0 -> -1
",False,2024-02-06,2024-02-07 15:43:06,2024-02-06,2024-02-07 15:42:58,2024-02-06,2024-02-07 15:42:58,2024-02-06,2024-02-07 15:42:06,0 days 00:01:00
Num1302Line144Vers1,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1302Line144Vers1,1302,144,1,"% statement deleted:       iInfoFlagTemp = bitset(iInfoFlagTemp,19,1);
",False,2024-02-06,2024-02-07 22:57:33,2024-02-06,2024-02-07 22:57:29,2024-02-06,2024-02-07 22:57:29,2024-02-06,2024-02-07 22:57:03,0 days 00:00:30
Num1303Line144Vers2,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1303Line144Vers2,1303,144,2,"      iInfoFlagTemp = bitset(iInfoFlagTemp,0,1); % constant replaced: 19 -> 0
",False,2024-02-06,2024-02-07 23:26:48,2024-02-06,2024-02-07 23:26:44,2024-02-06,2024-02-07 23:26:44,2024-02-06,2024-02-07 23:26:20,0 days 00:00:28
Num1304Line144Vers3,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1304Line144Vers3,1304,144,3,"      iInfoFlagTemp = bitset(iInfoFlagTemp,-19,1); % constant replaced: 19 -> -19
",False,2024-02-06,2024-02-07 13:11:39,2024-02-06,2024-02-07 13:11:35,2024-02-06,2024-02-07 13:11:35,2024-02-06,2024-02-07 13:11:10,0 days 00:00:29
Num1305Line144Vers4,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1305Line144Vers4,1305,144,4,"      iInfoFlagTemp = bitset(iInfoFlagTemp,18,1); % constant replaced: 19 -> 18
",False,2024-02-06,2024-02-07 21:29:41,2024-02-06,2024-02-07 21:29:35,2024-02-06,2024-02-07 21:29:35,2024-02-06,2024-02-07 21:28:45,0 days 00:00:56
Num1306Line144Vers5,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1306Line144Vers5,1306,144,5,"      iInfoFlagTemp = bitset(iInfoFlagTemp,20,1); % constant replaced: 19 -> 20
",False,2024-02-06,2024-02-07 23:06:13,2024-02-06,2024-02-07 23:06:09,2024-02-06,2024-02-07 23:06:09,2024-02-06,2024-02-07 23:05:46,0 days 00:00:27
Num1307Line144Vers6,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1307Line144Vers6,1307,144,6,"      iInfoFlagTemp = bitset(iInfoFlagTemp,17.1,1); % constant replaced: 19 -> 17.1
",False,2024-02-06,2024-02-07 23:33:12,2024-02-06,2024-02-07 23:33:07,2024-02-06,2024-02-07 23:33:07,2024-02-06,2024-02-07 23:32:43,0 days 00:00:29
Num1308Line144Vers7,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1308Line144Vers7,1308,144,7,"      iInfoFlagTemp = bitset(iInfoFlagTemp,20.9,1); % constant replaced: 19 -> 20.9
",False,2024-02-06,2024-02-07 20:07:51,2024-02-06,2024-02-07 20:07:44,2024-02-06,2024-02-07 20:07:44,2024-02-06,2024-02-07 20:06:54,0 days 00:00:57
Num1309Line144Vers8,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1309Line144Vers8,1309,144,8,"      iInfoFlagTemp = bitset(iInfoFlagTemp,19,0); % constant replaced: 1 -> 0
",False,2024-02-06,2024-02-07 13:02:58,2024-02-06,2024-02-07 13:02:53,2024-02-06,2024-02-07 13:02:53,2024-02-06,2024-02-07 13:02:30,0 days 00:00:28
Num1310Line144Vers9,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1310Line144Vers9,1310,144,9,"      iInfoFlagTemp = bitset(iInfoFlagTemp,19,-1); % constant replaced: 1 -> -1
",False,2024-02-06,2024-02-07 13:48:59,2024-02-06,2024-02-07 13:48:54,2024-02-06,2024-02-07 13:48:54,2024-02-06,2024-02-07 13:48:35,0 days 00:00:24
Num1311Line144Vers10,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1311Line144Vers10,1311,144,10,"      iInfoFlagTemp = bitset(iInfoFlagTemp,19,2); % constant replaced: 1 -> 2
",False,2024-02-06,2024-02-07 14:27:10,2024-02-06,2024-02-07 14:27:05,2024-02-06,2024-02-07 14:27:05,2024-02-06,2024-02-07 14:26:48,0 days 00:00:22
Num1312Line144Vers11,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1312Line144Vers11,1312,144,11,"      iInfoFlagTemp = bitset(iInfoFlagTemp,19,0.9); % constant replaced: 1 -> 0.9
",False,2024-02-06,2024-02-07 23:11:53,2024-02-06,2024-02-07 23:11:49,2024-02-06,2024-02-07 23:11:49,2024-02-06,2024-02-07 23:11:24,0 days 00:00:29
Num1313Line144Vers12,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1313Line144Vers12,1313,144,12,"      iInfoFlagTemp = bitset(iInfoFlagTemp,19,1.1); % constant replaced: 1 -> 1.1
",False,2024-02-06,2024-02-07 14:35:40,2024-02-06,2024-02-07 14:35:35,2024-02-06,2024-02-07 14:35:35,2024-02-06,2024-02-07 14:35:14,0 days 00:00:26
Num1314Line145Vers1,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1314Line145Vers1,1314,145,1,"% statement deleted: end
",False,2024-02-06,2024-02-07 18:49:36,2024-02-06,2024-02-07 18:49:30,2024-02-06,2024-02-07 18:49:30,2024-02-06,2024-02-07 18:48:43,0 days 00:00:53
Num1318Line146Vers4,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1318Line146Vers4,1318,146,4,"yintTemp = single(rA2Temp + rB1Temp.*xintTemp); % constant replaced: 1 -> 2
",False,2024-02-06,2024-02-07 22:39:11,2024-02-06,2024-02-07 22:39:06,2024-02-06,2024-02-07 22:39:06,2024-02-06,2024-02-07 22:38:29,0 days 00:00:42
Num1323Line146Vers9,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1323Line146Vers9,1323,146,9,"yintTemp = single(rA1Temp + rB2Temp.*xintTemp); % constant replaced: 1 -> 2
",False,2024-02-06,2024-02-07 15:56:05,2024-02-06,2024-02-07 15:55:58,2024-02-06,2024-02-07 15:55:58,2024-02-06,2024-02-07 15:54:54,0 days 00:01:11
Num1326Line146Vers12,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1326Line146Vers12,1326,146,12,"yintTemp = single(rA1Temp - rB1Temp.*xintTemp); % operator replaced: '+' -> '-'
",False,2024-02-06,2024-02-07 18:59:00,2024-02-06,2024-02-07 18:58:55,2024-02-06,2024-02-07 18:58:55,2024-02-06,2024-02-07 18:58:26,0 days 00:00:34
Num1327Line146Vers13,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1327Line146Vers13,1327,146,13,"yintTemp = single(rA1Temp * rB1Temp.*xintTemp); % operator replaced: '+' -> '*'
",False,2024-02-06,2024-02-07 21:30:24,2024-02-06,2024-02-07 21:30:17,2024-02-06,2024-02-07 21:30:17,2024-02-06,2024-02-07 21:29:39,0 days 00:00:45
Num1328Line146Vers14,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1328Line146Vers14,1328,146,14,"yintTemp = single(rA1Temp / rB1Temp.*xintTemp); % operator replaced: '+' -> '/'
",False,2024-02-06,2024-02-07 13:58:48,2024-02-06,2024-02-07 13:58:44,2024-02-06,2024-02-07 13:58:44,2024-02-06,2024-02-07 13:58:25,0 days 00:00:23
Num1329Line146Vers15,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1329Line146Vers15,1329,146,15,"yintTemp = single(rA1Temp \ rB1Temp.*xintTemp); % operator replaced: '+' -> '\'
",False,2024-02-06,2024-02-07 13:29:10,2024-02-06,2024-02-07 13:29:05,2024-02-06,2024-02-07 13:29:05,2024-02-06,2024-02-07 13:28:42,0 days 00:00:28
Num1330Line146Vers16,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1330Line146Vers16,1330,146,16,"yintTemp = single(rA1Temp ^ rB1Temp.*xintTemp); % operator replaced: '+' -> '^'
",False,2024-02-06,2024-02-07 22:17:13,2024-02-06,2024-02-07 22:17:06,2024-02-06,2024-02-07 22:17:06,2024-02-06,2024-02-07 22:16:26,0 days 00:00:47
Num1331Line146Vers17,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1331Line146Vers17,1331,146,17,"yintTemp = single(rA1Temp .* rB1Temp.*xintTemp); % operator replaced: '+' -> '.*'
",False,2024-02-06,2024-02-07 23:58:57,2024-02-06,2024-02-07 23:58:52,2024-02-06,2024-02-07 23:58:52,2024-02-06,2024-02-07 23:58:28,0 days 00:00:29
Num1332Line146Vers18,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1332Line146Vers18,1332,146,18,"yintTemp = single(rA1Temp ./ rB1Temp.*xintTemp); % operator replaced: '+' -> './'
",False,2024-02-06,2024-02-07 13:51:26,2024-02-06,2024-02-07 13:51:22,2024-02-06,2024-02-07 13:51:22,2024-02-06,2024-02-07 13:51:02,0 days 00:00:24
Num1333Line146Vers19,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1333Line146Vers19,1333,146,19,"yintTemp = single(rA1Temp .\ rB1Temp.*xintTemp); % operator replaced: '+' -> '.\'
",False,2024-02-06,2024-02-07 13:36:43,2024-02-06,2024-02-07 13:36:38,2024-02-06,2024-02-07 13:36:38,2024-02-06,2024-02-07 13:36:13,0 days 00:00:30
Num1334Line146Vers20,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1334Line146Vers20,1334,146,20,"yintTemp = single(rA1Temp .^ rB1Temp.*xintTemp); % operator replaced: '+' -> '.^'
",False,2024-02-06,2024-02-07 13:06:51,2024-02-06,2024-02-07 13:06:46,2024-02-06,2024-02-07 13:06:46,2024-02-06,2024-02-07 13:06:23,0 days 00:00:28
Num1335Line146Vers21,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1335Line146Vers21,1335,146,21,"yintTemp = single(rA1Temp + rB1Temp+xintTemp); % operator replaced: '.*' -> '+'
",False,2024-02-06,2024-02-07 14:10:11,2024-02-06,2024-02-07 14:10:06,2024-02-06,2024-02-07 14:10:06,2024-02-06,2024-02-07 14:09:48,0 days 00:00:23
Num1336Line146Vers22,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1336Line146Vers22,1336,146,22,"yintTemp = single(rA1Temp + rB1Temp-xintTemp); % operator replaced: '.*' -> '-'
",False,2024-02-06,2024-02-07 17:56:06,2024-02-06,2024-02-07 17:56:00,2024-02-06,2024-02-07 17:56:00,2024-02-06,2024-02-07 17:55:17,0 days 00:00:49
Num1337Line146Vers23,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1337Line146Vers23,1337,146,23,"yintTemp = single(rA1Temp + rB1Temp./xintTemp); % operator replaced: '.*' -> './'
",False,2024-02-06,2024-02-07 14:55:10,2024-02-06,2024-02-07 14:55:05,2024-02-06,2024-02-07 14:55:05,2024-02-06,2024-02-07 14:54:41,0 days 00:00:29
