,file_name,cnt_no_v,cnt_v,otro,status
319,Num431Line43Vers17,0,2,0,[]
320,Num1225Line139Vers10,0,20,0,[]
321,Num1246Line140Vers4,0,20,0,[]
322,Num153Line14Vers34,115,0,0,[]
323,Num1242Line139Vers27,115,0,0,[]
324,Num218Line16Vers24,115,0,0,[]
325,Num820Line104Vers21,98,17,0,[]
326,Num230Line16Vers36,115,0,0,[]
327,Num503Line72Vers5,47,68,0,[]
328,Num515Line74Vers4,0,2,0,[]
329,Num398Line42Vers1,115,0,0,[]
330,Num1357Line150Vers5,5,110,0,[]
331,Num670Line87Vers17,0,2,0,[]
332,Num427Line43Vers13,0,2,0,[]
333,Num58Line11Vers12,115,0,0,[]
334,Num145Line14Vers26,115,0,0,[]
335,Num462Line61Vers11,34,81,0,[]
336,Num195Line16Vers1,115,0,0,[]
337,Num423Line43Vers9,115,0,0,[]
338,Num1188Line136Vers10,0,20,0,[]
339,Num408Line42Vers11,23,92,0,[]
340,Num221Line16Vers27,115,0,0,[]
341,Num1233Line139Vers18,111,4,0,[]
342,Num1327Line146Vers13,77,38,0,[]
343,Num43Line10Vers4,115,0,0,[]
344,Num44Line10Vers5,115,0,0,[]
345,Num274Line20Vers25,115,0,0,[]
346,Num356Line40Vers1,115,0,0,[]
347,Num283Line20Vers34,115,0,0,[]
348,Num1331Line146Vers17,77,38,0,[]
349,Num215Line16Vers21,115,0,0,[]
350,Num411Line42Vers14,23,92,0,[]
351,Num678Line88Vers8,115,0,0,[]
352,Num1139Line122Vers21,0,2,0,[]
353,Num706Line90Vers23,83,31,0,[]
354,Num46Line10Vers7,113,2,0,[]
355,Num568Line84Vers16,83,22,0,[]
356,Num400Line42Vers3,53,62,0,[]
357,Num1237Line139Vers22,111,4,0,[]
358,Num920Line114Vers25,86,29,0,[]
359,Num1289Line141Vers1,115,0,0,[]
360,Num524Line82Vers7,59,56,0,[]
361,Num266Line20Vers17,115,0,0,[]
362,Num164Line15Vers8,115,0,0,[]
363,Num177Line15Vers21,115,0,0,[]
364,Num529Line82Vers12,104,11,0,[]
365,Num295Line20Vers46,115,0,0,[]
366,Num818Line104Vers19,79,36,0,[]
367,Num222Line16Vers28,115,0,0,[]
368,Num288Line20Vers39,115,0,0,[]
369,Num722Line93Vers4,108,7,0,[]
370,Num269Line20Vers20,115,0,0,[]
371,Num744Line101Vers20,72,37,0,[]
372,Num203Line16Vers9,115,0,0,[]
373,Num225Line16Vers31,115,0,0,[]
374,Num188Line15Vers32,115,0,0,[]
375,Num1334Line146Vers20,50,45,0,[]
376,Num401Line42Vers4,115,0,0,[]
377,Num435Line43Vers21,0,2,0,[]
378,Num826Line104Vers27,98,17,0,[]
379,Num1314Line145Vers1,111,4,0,[]
380,Num251Line20Vers2,115,0,0,[]
381,Num520Line82Vers3,59,56,0,[]
382,Num233Line17Vers1,115,0,0,[]
383,Num107Line13Vers25,115,0,0,[]
384,Num424Line43Vers10,115,0,0,[]
385,Num1145Line122Vers27,106,8,0,[]
386,Num89Line13Vers7,115,0,0,[]
387,Num1335Line146Vers21,40,75,0,[]
388,Num658Line87Vers5,25,1,0,[]
389,Num526Line82Vers9,104,11,0,[]
390,Num116Line13Vers34,115,0,0,[]
391,Num303Line22Vers2,115,0,0,[]
392,Num304Line22Vers3,115,0,0,[]
393,Num25Line8Vers12,115,0,0,[]
394,Num406Line42Vers9,53,62,0,[]
395,Num419Line43Vers5,0,2,0,[]
396,Num1228Line139Vers13,0,20,0,[]
397,Num367Line41Vers11,115,0,0,[]
398,Num1080Line118Vers12,32,74,0,[]
399,Num248Line19Vers8,115,0,0,[]
400,Num199Line16Vers5,115,0,0,[]
401,Num752Line101Vers28,111,4,0,[]
402,Num216Line16Vers22,115,0,0,[]
403,Num707Line90Vers24,2,113,0,[]
404,Num1362Line150Vers10,0,115,0,[]
405,Num290Line20Vers41,115,0,0,[]
406,Num410Line42Vers13,23,92,0,[]
407,Num166Line15Vers10,115,0,0,[]
