,name_id,folder_path,mutant_num,mutated_line,mutant_vers,mutant_code_from_mutated_line,did_it_crash,num_not_crashes,last_data_modification_date,last_data_modification_time,last_status_change_date,last_status_change_time,last_access_date,last_access_time,last_inode_date,last_inode_time,duration
768,Num239Line17Vers7,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num239Line17Vers7,239,17,7,"    idMat = zeros(iMaxArrayLengthAlloc,iMaxArrayLengthAlloc,'uint35.2'); % constant replaced: 32 -> 35.2
",True,0,2024-02-17,2024-02-19 14:38:27,2024-02-15,2024-02-19 21:46:43,2024-02-15,2024-02-19 21:46:43,2024-02-15,2024-02-19 21:46:30,0 days 07:08:16
769,Num1129Line122Vers11,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1129Line122Vers11,1129,122,11,"for ii = uint32(0.9):uint32((iNumOfCalcTemp-3)*ivar) % constant replaced: 1 -> 0.9
",False,195,2024-02-17,2024-02-19 14:38:19,2024-02-15,2024-02-19 21:49:40,2024-02-15,2024-02-19 21:49:40,2024-02-15,2024-02-19 21:46:46,0 days 07:11:21
770,Num888Line112Vers62,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num888Line112Vers62,888,112,62,"            R2 = R2 + (ydatsortLoc(kk)-(xhatact(4)+xhatact(3).\xdatsortLoc(kk))).^2; % operator replaced: '.*' -> '.\'
",False,194,2024-02-17,2024-02-19 14:38:41,2024-02-15,2024-02-19 21:52:36,2024-02-15,2024-02-19 21:52:36,2024-02-15,2024-02-19 21:49:43,0 days 07:13:55
771,Num79Line11Vers33,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num79Line11Vers33,79,11,33,"persistent ErrR a1Mat b1Mat a2Mat b2Mat idMat MatA xhatact xdatsortLoc ydatsortLoc sortindexLoc Rind R1 R1.8 % constant replaced: 2 -> 1.8
",True,0,2024-02-17,2024-02-19 14:38:39,2024-02-15,2024-02-19 21:52:51,2024-02-15,2024-02-19 21:52:51,2024-02-15,2024-02-19 21:52:39,0 days 07:14:12
772,Num1241Line139Vers26,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1241Line139Vers26,1241,139,26,"if single(abs(rB2Temp - rB1Temp)) == cCtrlEps % operator replaced: '>=' -> '=='
",False,195,2024-02-17,2024-02-19 14:38:21,2024-02-15,2024-02-19 21:55:46,2024-02-15,2024-02-19 21:55:46,2024-02-15,2024-02-19 21:52:53,0 days 07:17:25
773,Num245Line19Vers5,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num245Line19Vers5,245,19,5,"    Rind = uint33(0); % constant replaced: 32 -> 33
",True,0,2024-02-17,2024-02-19 14:38:27,2024-02-15,2024-02-19 21:56:01,2024-02-15,2024-02-19 21:56:01,2024-02-15,2024-02-19 21:55:49,0 days 07:17:34
774,Num199Line16Vers5,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num199Line16Vers5,199,16,5,"    b3Mat = zeros(1,(iMaxArrayLengthAlloc - uint32(3))*ivar,'single'); % constant replaced: 2 -> 3
",False,195,2024-02-17,2024-02-19 14:38:26,2024-02-15,2024-02-19 21:58:57,2024-02-15,2024-02-19 21:58:57,2024-02-15,2024-02-19 21:56:04,0 days 07:20:31
775,Num784Line101Vers60,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num784Line101Vers60,784,101,60,"            R1 = R1 + (ydatsortLoc(kk)-(xhatact(2)+xhatact(1).^xdatsortLoc(kk))).^2; % operator replaced: '.*' -> '.^'
",False,195,2024-02-17,2024-02-19 14:38:39,2024-02-15,2024-02-19 22:01:52,2024-02-15,2024-02-19 22:01:52,2024-02-15,2024-02-19 21:58:59,0 days 07:23:13
776,Num11Line7Vers11,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num11Line7Vers11,11,7,11,"iMaxArrayLengthAlloc = uint32(20); % constant replaced: 19 -> 20
",False,195,2024-02-17,2024-02-19 14:38:21,2024-02-15,2024-02-19 22:04:51,2024-02-15,2024-02-19 22:04:51,2024-02-15,2024-02-19 22:01:55,0 days 07:26:30
777,Num830Line112Vers4,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num830Line112Vers4,830,112,4,"            R1 = R2 + (ydatsortLoc(kk)-(xhatact(4)+xhatact(3).*xdatsortLoc(kk))).^2; % constant replaced: 2 -> 1
",False,195,2024-02-17,2024-02-19 14:38:40,2024-02-15,2024-02-19 22:08:02,2024-02-15,2024-02-19 22:08:02,2024-02-15,2024-02-19 22:04:54,0 days 07:29:22
778,Num794Line103Vers4,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num794Line103Vers4,794,103,4,"        R1 = single(0); % constant replaced: 2 -> 1
",True,0,2024-02-17,2024-02-19 14:38:39,2024-02-15,2024-02-19 22:08:17,2024-02-15,2024-02-19 22:08:17,2024-02-15,2024-02-19 22:08:05,0 days 07:29:38
779,Num1366Line151Vers1,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1366Line151Vers1,1366,151,1,"% statement deleted: IQPostPrTimeEstDebugPBuffered.rB1 = rB1Temp;
",False,195,2024-02-17,2024-02-19 14:38:24,2024-02-15,2024-02-19 22:11:13,2024-02-15,2024-02-19 22:11:13,2024-02-15,2024-02-19 22:08:20,0 days 07:32:49
780,Num748Line101Vers24,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num748Line101Vers24,748,101,24,"            R1 = R1 + (ydatsortLoc(kk)-(xhatact(2)+xhatact(1).*xdatsortLoc(kk))).^-2; % constant replaced: 2 -> -2
",False,192,2024-02-17,2024-02-19 14:38:37,2024-02-15,2024-02-19 22:14:09,2024-02-15,2024-02-19 22:14:09,2024-02-15,2024-02-19 22:11:17,0 days 07:35:32
781,Num1326Line146Vers12,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1326Line146Vers12,1326,146,12,"yintTemp = single(rA1Temp - rB1Temp.*xintTemp); % operator replaced: '+' -> '-'
",False,195,2024-02-17,2024-02-19 14:38:23,2024-02-15,2024-02-19 22:17:06,2024-02-15,2024-02-19 22:17:06,2024-02-15,2024-02-19 22:14:11,0 days 07:38:43
782,Num354Line38Vers3,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num354Line38Vers3,354,38,3,"        ydatsortLoc(ii) = single(-1); % constant replaced: 0 -> -1
",False,195,2024-02-17,2024-02-19 14:38:30,2024-02-15,2024-02-19 22:20:03,2024-02-15,2024-02-19 22:20:03,2024-02-15,2024-02-19 22:17:09,0 days 07:41:33
783,Num659Line87Vers6,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num659Line87Vers6,659,87,6,"        if single(det(transpose(MatA)\double(idMat)*MatA)) <= cCtrlEps % operator replaced: '*' -> '\'
",True,0,2024-02-17,2024-02-19 14:38:36,2024-02-15,2024-02-19 22:20:19,2024-02-15,2024-02-19 22:20:19,2024-02-15,2024-02-19 22:20:06,0 days 07:41:43
784,Num34Line9Vers8,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num34Line9Vers8,34,9,8,"ivar = uint32(0); % constant replaced: 11 -> 0
",True,0,2024-02-17,2024-02-19 14:38:30,2024-02-15,2024-02-19 22:20:30,2024-02-15,2024-02-19 22:20:30,2024-02-15,2024-02-19 22:20:21,0 days 07:42:00
785,Num59Line11Vers13,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num59Line11Vers13,59,11,13,"persistent ErrR a1Mat b1Mat a-2Mat b2Mat idMat MatA xhatact xdatsortLoc ydatsortLoc sortindexLoc Rind R1 R2 % constant replaced: 2 -> -2
",True,0,2024-02-17,2024-02-19 14:38:35,2024-02-15,2024-02-19 22:20:43,2024-02-15,2024-02-19 22:20:43,2024-02-15,2024-02-19 22:20:34,0 days 07:42:08
786,Num442Line52Vers3,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num442Line52Vers3,442,52,3,"    for kk = -1:ii % constant replaced: 1 -> -1
",True,0,2024-02-17,2024-02-19 14:38:32,2024-02-15,2024-02-19 22:20:56,2024-02-15,2024-02-19 22:20:56,2024-02-15,2024-02-19 22:20:47,0 days 07:42:24
787,Num862Line112Vers36,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num862Line112Vers36,862,112,36,"            R2 = R2 ^ (ydatsortLoc(kk)-(xhatact(4)+xhatact(3).*xdatsortLoc(kk))).^2; % operator replaced: '+' -> '^'
",False,193,2024-02-17,2024-02-19 14:38:40,2024-02-15,2024-02-19 22:23:52,2024-02-15,2024-02-19 22:23:52,2024-02-15,2024-02-19 22:20:59,0 days 07:45:12
788,Num9Line7Vers9,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num9Line7Vers9,9,7,9,"iMaxArrayLengthAlloc = uint32(-19); % constant replaced: 19 -> -19
",False,195,2024-02-17,2024-02-19 14:38:44,2024-02-15,2024-02-19 22:26:46,2024-02-15,2024-02-19 22:26:46,2024-02-15,2024-02-19 22:23:55,0 days 07:48:02
789,Num1040Line117Vers14,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1040Line117Vers14,1040,117,14,"        b2Mat((ii-2)*ivar + jj) = xhatact(0); % constant replaced: 3 -> 0
",True,0,2024-02-17,2024-02-19 14:38:18,2024-02-15,2024-02-19 22:27:01,2024-02-15,2024-02-19 22:27:01,2024-02-15,2024-02-19 22:26:49,0 days 07:48:43
790,Num110Line13Vers28,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num110Line13Vers28,110,13,28,"    a1Mat = zeros(1,(iMaxArrayLengthAlloc ^ uint32(3))*ivar,'single'); % operator replaced: '-' -> '^'
",False,195,2024-02-17,2024-02-19 14:38:19,2024-02-15,2024-02-19 22:30:07,2024-02-15,2024-02-19 22:30:07,2024-02-15,2024-02-19 22:27:04,0 days 07:51:48
791,Num355Line39Vers1,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num355Line39Vers1,355,39,1,"% statement deleted:     end
",False,195,2024-02-17,2024-02-19 14:38:30,2024-02-15,2024-02-19 22:33:14,2024-02-15,2024-02-19 22:33:14,2024-02-15,2024-02-19 22:30:10,0 days 07:54:44
792,Num1119Line122Vers1,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1119Line122Vers1,1119,122,1,"% statement deleted: for ii = uint32(1):uint32((iNumOfCalcTemp-3)*ivar)
",True,0,2024-02-17,2024-02-19 14:38:19,2024-02-15,2024-02-19 22:33:31,2024-02-15,2024-02-19 22:33:31,2024-02-15,2024-02-19 22:33:18,0 days 07:55:12
793,Num925Line114Vers30,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num925Line114Vers30,925,114,30,"        ErrR((ii*2)*ivar + jj) = R1 + R2; % operator replaced: '-' -> '*'
",False,190,2024-02-17,2024-02-19 14:38:42,2024-02-15,2024-02-19 22:36:20,2024-02-15,2024-02-19 22:36:20,2024-02-15,2024-02-19 22:33:34,0 days 07:57:38
794,Num1250Line140Vers8,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1250Line140Vers8,1250,140,8,"    xintTemp = single((rA1Temp - rA-2Temp)/(rB2Temp - rB1Temp)); % constant replaced: 2 -> -2
",True,0,2024-02-17,2024-02-19 14:38:21,2024-02-15,2024-02-19 22:36:36,2024-02-15,2024-02-19 22:36:36,2024-02-15,2024-02-19 22:36:24,0 days 07:58:15
795,Num984Line115Vers39,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num984Line115Vers39,984,115,39,"        b1Mat((ii.\2)*ivar + jj) = xhatact(1); % operator replaced: '-' -> '.\'
",False,108,2024-02-17,2024-02-19 14:38:43,2024-02-15,2024-02-19 22:38:09,2024-02-15,2024-02-19 22:38:09,2024-02-15,2024-02-19 22:36:39,0 days 07:59:26
796,Num1284Line140Vers42,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1284Line140Vers42,1284,140,42,"    xintTemp = single((rA1Temp .^ rA2Temp)/(rB2Temp - rB1Temp)); % operator replaced: '-' -> '.^'
",False,158,2024-02-17,2024-02-19 14:38:22,2024-02-15,2024-02-19 22:40:30,2024-02-15,2024-02-19 22:40:30,2024-02-15,2024-02-19 22:38:12,0 days 08:02:08
797,Num671Line88Vers1,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num671Line88Vers1,671,88,1,"% statement deleted:             iInfoFlagTemp = bitset(iInfoFlagTemp,3,1);
",False,195,2024-02-17,2024-02-19 14:38:36,2024-02-15,2024-02-19 22:43:26,2024-02-15,2024-02-19 22:43:26,2024-02-15,2024-02-19 22:40:33,0 days 08:04:50
798,Num47Line11Vers1,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num47Line11Vers1,47,11,1,"% statement deleted: persistent ErrR a1Mat b1Mat a2Mat b2Mat idMat MatA xhatact xdatsortLoc ydatsortLoc sortindexLoc Rind R1 R2
",True,0,2024-02-17,2024-02-19 14:38:33,2024-02-15,2024-02-19 22:43:41,2024-02-15,2024-02-19 22:43:41,2024-02-15,2024-02-19 22:43:29,0 days 08:05:08
799,Num1092Line118Vers24,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1092Line118Vers24,1092,118,24,"        a2Mat((ii-2)*ivar ^ jj) = xhatact(4); % operator replaced: '+' -> '^'
",True,0,2024-02-17,2024-02-19 14:38:19,2024-02-15,2024-02-19 22:43:54,2024-02-15,2024-02-19 22:43:54,2024-02-15,2024-02-19 22:43:44,0 days 08:05:35
800,Num724Line93Vers6,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num724Line93Vers6,724,93,6,"        for kk = 1.1:ii % constant replaced: 1 -> 1.1
",True,0,2024-02-17,2024-02-19 14:38:37,2024-02-15,2024-02-19 22:44:07,2024-02-15,2024-02-19 22:44:07,2024-02-15,2024-02-19 22:43:57,0 days 08:05:30
801,Num507Line72Vers9,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num507Line72Vers9,507,72,9,"        MatA(mm,4) = double(-1); % constant replaced: 1 -> -1
",False,193,2024-02-17,2024-02-19 14:38:33,2024-02-15,2024-02-19 22:46:57,2024-02-15,2024-02-19 22:46:57,2024-02-15,2024-02-19 22:44:09,0 days 08:08:24
802,Num821Line104Vers22,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num821Line104Vers22,821,104,22,"        for kk = uint32((ii \ 1)):uint32(iNumOfCalcTemp) % operator replaced: '+' -> '\'
",False,15,2024-02-17,2024-02-19 14:38:39,2024-02-15,2024-02-19 22:47:30,2024-02-15,2024-02-19 22:47:30,2024-02-15,2024-02-19 22:47:00,0 days 08:08:51
803,Num843Line112Vers17,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num843Line112Vers17,843,112,17,"            R2 = R2 + (ydatsortLoc(kk)-(xhatact(5)+xhatact(3).*xdatsortLoc(kk))).^2; % constant replaced: 4 -> 5
",True,0,2024-02-17,2024-02-19 14:38:40,2024-02-15,2024-02-19 22:47:44,2024-02-15,2024-02-19 22:47:44,2024-02-15,2024-02-19 22:47:33,0 days 08:09:04
804,Num1098Line118Vers30,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1098Line118Vers30,1098,118,30,"        a2Mat((ii-2)+ivar + jj) = xhatact(4); % operator replaced: '*' -> '+'
",False,189,2024-02-17,2024-02-19 14:38:19,2024-02-15,2024-02-19 22:50:44,2024-02-15,2024-02-19 22:50:44,2024-02-15,2024-02-19 22:47:47,0 days 08:12:25
805,Num1061Line117Vers35,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1061Line117Vers35,1061,117,35,"        b2Mat((ii-2)*ivar .* jj) = xhatact(3); % operator replaced: '+' -> '.*'
",True,0,2024-02-17,2024-02-19 14:38:18,2024-02-15,2024-02-19 22:50:59,2024-02-15,2024-02-19 22:50:59,2024-02-15,2024-02-19 22:50:46,0 days 08:12:41
806,Num1269Line140Vers27,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1269Line140Vers27,1269,140,27,"    xintTemp = single((rA1Temp \ rA2Temp)/(rB2Temp - rB1Temp)); % operator replaced: '-' -> '\'
",False,194,2024-02-17,2024-02-19 14:38:22,2024-02-15,2024-02-19 22:53:46,2024-02-15,2024-02-19 22:53:46,2024-02-15,2024-02-19 22:51:01,0 days 08:15:24
807,Num368Line41Vers12,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num368Line41Vers12,368,41,12,"idMat(iNumOfCalcTemp + uint32(1.1),iNumOfCalcTemp + uint32(1)) = wval; % constant replaced: 1 -> 1.1
",False,195,2024-02-17,2024-02-19 14:38:30,2024-02-15,2024-02-19 22:56:38,2024-02-15,2024-02-19 22:56:38,2024-02-15,2024-02-19 22:53:48,0 days 08:18:08
808,Num1279Line140Vers37,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1279Line140Vers37,1279,140,37,"    xintTemp = single((rA1Temp - rA2Temp)\(rB2Temp - rB1Temp)); % operator replaced: '/' -> '\'
",False,194,2024-02-17,2024-02-19 14:38:22,2024-02-15,2024-02-19 22:59:34,2024-02-15,2024-02-19 22:59:34,2024-02-15,2024-02-19 22:56:41,0 days 08:21:12
809,Num1088Line118Vers20,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1088Line118Vers20,1088,118,20,"        a2Mat((ii-2)*ivar - jj) = xhatact(4); % operator replaced: '+' -> '-'
",True,0,2024-02-17,2024-02-19 14:38:18,2024-02-15,2024-02-19 22:59:50,2024-02-15,2024-02-19 22:59:50,2024-02-15,2024-02-19 22:59:37,0 days 08:21:32
810,Num241Line19Vers1,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num241Line19Vers1,241,19,1,"% statement deleted:     Rind = uint32(0);
",False,195,2024-02-17,2024-02-19 14:38:27,2024-02-15,2024-02-19 23:02:45,2024-02-15,2024-02-19 23:02:45,2024-02-15,2024-02-19 22:59:52,0 days 08:24:18
811,Num1004Line116Vers19,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1004Line116Vers19,1004,116,19,"        a1Mat((ii-2)*ivar - jj) = xhatact(2); % operator replaced: '+' -> '-'
",True,0,2024-02-17,2024-02-19 14:38:17,2024-02-15,2024-02-19 23:03:02,2024-02-15,2024-02-19 23:03:02,2024-02-15,2024-02-19 23:02:49,0 days 08:24:45
812,Num1390Line153Vers1,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1390Line153Vers1,1390,153,1,"% statement deleted: end
",False,195,2024-02-17,2024-02-19 14:38:25,2024-02-15,2024-02-19 23:05:58,2024-02-15,2024-02-19 23:05:58,2024-02-15,2024-02-19 23:03:04,0 days 08:27:33
813,Num694Line90Vers11,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num694Line90Vers11,694,90,11,"            xhatact = single((transpose(MatA)*double(idMat)^MatA)\(transpose(MatA)*double(idMat)*transpose(double(ydatsortLoc)))); % operator replaced: '*' -> '^'
",True,0,2024-02-17,2024-02-19 14:38:37,2024-02-15,2024-02-19 23:06:14,2024-02-15,2024-02-19 23:06:14,2024-02-15,2024-02-19 23:06:01,0 days 08:27:37
814,Num184Line15Vers28,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num184Line15Vers28,184,15,28,"    a2Mat = zeros(1,(iMaxArrayLengthAlloc \ uint32(3))*ivar,'single'); % operator replaced: '-' -> '\'
",False,195,2024-02-17,2024-02-19 14:38:26,2024-02-15,2024-02-19 23:09:10,2024-02-15,2024-02-19 23:09:10,2024-02-15,2024-02-19 23:06:18,0 days 08:30:44
815,Num1373Line151Vers8,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1373Line151Vers8,1373,151,8,"IQPostPrTimeEstDebugPBuffered.rB1 = rB-1Temp; % constant replaced: 1 -> -1
",True,0,2024-02-17,2024-02-19 14:38:24,2024-02-15,2024-02-19 23:09:26,2024-02-15,2024-02-19 23:09:26,2024-02-15,2024-02-19 23:09:13,0 days 08:31:02
816,Num571Line84Vers19,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num571Line84Vers19,571,84,19,"        MatA(iNumOfCalcTemp * 1,2) = double(1); % operator replaced: '+' -> '*'
",False,166,2024-02-17,2024-02-19 14:38:34,2024-02-15,2024-02-19 23:11:55,2024-02-15,2024-02-19 23:11:55,2024-02-15,2024-02-19 23:09:29,0 days 08:33:21
817,Num412Line42Vers15,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num412Line42Vers15,412,42,15,"ydatsortLoc(iNumOfCalcTemp ./ 1) = 0; % operator replaced: '+' -> './'
",False,195,2024-02-17,2024-02-19 14:38:31,2024-02-15,2024-02-19 23:14:52,2024-02-15,2024-02-19 23:14:52,2024-02-15,2024-02-19 23:11:58,0 days 08:36:21
818,Num702Line90Vers19,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num702Line90Vers19,702,90,19,"            xhatact = single((transpose(MatA)*double(idMat)*MatA)\(transpose(MatA)*double(idMat)/transpose(double(ydatsortLoc)))); % operator replaced: '*' -> '/'
",True,0,2024-02-17,2024-02-19 14:38:37,2024-02-15,2024-02-19 23:15:07,2024-02-15,2024-02-19 23:15:07,2024-02-15,2024-02-19 23:14:55,0 days 08:36:30
819,Num1258Line140Vers16,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num1258Line140Vers16,1258,140,16,"    xintTemp = single((rA1Temp - rA2Temp)/(rB3Temp - rB1Temp)); % constant replaced: 2 -> 3
",True,0,2024-02-17,2024-02-19 14:38:22,2024-02-15,2024-02-19 23:15:20,2024-02-15,2024-02-19 23:15:20,2024-02-15,2024-02-19 23:15:10,0 days 08:36:58
820,Num642Line86Vers24,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num642Line86Vers24,642,86,24,"        MatA(iNumOfCalcTemp + 1,4) = double(*1); % operator replaced: '-' -> '*'
",True,0,2024-02-17,2024-02-19 14:38:36,2024-02-15,2024-02-19 23:15:34,2024-02-15,2024-02-19 23:15:34,2024-02-15,2024-02-19 23:15:23,0 days 08:36:58
821,Num273Line20Vers24,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num273Line20Vers24,273,20,24,"    ErrR = zeros(1,(iMaxArrayLengthAlloc + uint32(3))*ivar,'single')-1; % operator replaced: '-' -> '+'
",False,195,2024-02-17,2024-02-19 14:38:28,2024-02-15,2024-02-19 23:18:22,2024-02-15,2024-02-19 23:18:22,2024-02-15,2024-02-19 23:15:37,0 days 08:39:54
822,Num916Line114Vers21,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num916Line114Vers21,916,114,21,"        ErrR((ii-2)*ivar / jj) = R1 + R2; % operator replaced: '+' -> '/'
",True,0,2024-02-17,2024-02-19 14:38:42,2024-02-15,2024-02-19 23:18:38,2024-02-15,2024-02-19 23:18:38,2024-02-15,2024-02-19 23:18:25,0 days 08:39:56
823,Num380Line41Vers24,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num380Line41Vers24,380,41,24,"idMat(iNumOfCalcTemp - uint32(1),iNumOfCalcTemp + uint32(1)) = wval; % operator replaced: '+' -> '-'
",False,190,2024-02-17,2024-02-19 14:38:30,2024-02-15,2024-02-19 23:21:26,2024-02-15,2024-02-19 23:21:26,2024-02-15,2024-02-19 23:18:41,0 days 08:42:56
824,Num758Line101Vers34,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num758Line101Vers34,758,101,34,"            R1 = R1 + (ydatsortLoc(kk)-(xhatact(2)-xhatact(1).*xdatsortLoc(kk))).^2; % operator replaced: '+' -> '-'
",False,195,2024-02-17,2024-02-19 14:38:38,2024-02-15,2024-02-19 23:24:17,2024-02-15,2024-02-19 23:24:17,2024-02-15,2024-02-19 23:21:29,0 days 08:45:39
825,Num675Line88Vers5,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num675Line88Vers5,675,88,5,"            iInfoFlagTemp = bitset(iInfoFlagTemp,4,1); % constant replaced: 3 -> 4
",False,195,2024-02-17,2024-02-19 14:38:36,2024-02-15,2024-02-19 23:27:09,2024-02-15,2024-02-19 23:27:09,2024-02-15,2024-02-19 23:24:21,0 days 08:48:33
826,Num919Line114Vers24,/Users/alduck/Documents/Github/mt_industrial_usecase/SpecialIssue_PROFES/MutationAnalisys/MutatedFiles/Num919Line114Vers24,919,114,24,"        ErrR((ii-2)*ivar + jj) = R1 - R2; % operator replaced: '+' -> '-'
",False,188,2024-02-17,2024-02-19 14:38:42,2024-02-15,2024-02-19 23:30:05,2024-02-15,2024-02-19 23:30:05,2024-02-15,2024-02-19 23:27:12,0 days 08:51:23
